德文,英文,lime,lime
德文,英文,fehlerhaft,faulty
德文,英文,Zukauf,purchase
德文,英文,Ergreifen Sie gute Gelegenheiten beim Schopf.,Take good opportunities at your fingertips.
德文,英文,Warenbeschaffung,product procurement
德文,英文,außer kraft setzen,override
英文,德文,You can give us your billing address and delivery address.,Sie können uns Ihre Rechnungsadresse und Lieferadresse mitteilen.
德文,英文,Vorab,advance
英文,德文,I beg for your understanding.,Ich bitte um Ihr Verständnis.
英文,德文,I can only find the current CPE contracts in Myplusnet.de. Where can I download a UPS shipping label?,Ich kann nur die aktuellen CPE-Verträge in Myplusnet.de finden. Wo kann ich ein UPS Versandetikett herunterladen?
德文,英文,zögern,hesitate
英文,德文,"I wanted to pay the amount, NTD 2500, on the internet but there was an error message like the one below:","Ich wollte den Betrag, NTD 2500, im Internet bezahlen, aber es wurde eine Fehlermeldung wie die folgende angezeigt:"
德文,中文 (簡體),obscure,晦涩
德文,英文,Schweiß,sweat
德文,英文,Verschwommen,Blurred
英文,中文 (簡體),chronologically,按时间顺序
英文,中文 (簡體),annulation,环
英文,中文 (簡體),enumerates,枚举
英文,中文 (簡體),Reconcile,调和
英文,中文 (簡體),upfront,前期
英文,中文 (簡體),"confrontational,",对抗性，
英文,德文,"as discussed, you will find the email from Plusnet here.
Can we just unplug the connected cables from the two devices?","Wie bereits erwähnt, finden Sie die E-Mail von Plusnet hier.
Können wir einfach die angeschlossenen Kabel von den beiden Geräten abziehen?"
英文,德文,our contracted IT support company,unser beauftragtes IT-Support-Unternehmen
德文,英文,zähflüssig,viscous
德文,英文,Bezugsgrundlage,Reference base
英文,德文,on purpose,absichtlich
德文,英文,Moscheen,mosques
德文,中文 (繁體),Moscheen,清真寺
德文,英文,Anzeige erstatten,to file charges
德文,英文,Haben Sie bereits Anzeige erstattet?,Have you already filed a complaint?
德文,英文,anzeige erstatten,to file charges
德文,英文,unbefugte,unauthorized
英文,德文,excessive,übermäßig
德文,英文,erheblich stören,significantly disturb
德文,英文,beherbergung,accommodation
德文,英文,verkehrt,wrong
英文,德文,Please do not use the cards until you arrive in Thailand.,"Bitte verwenden Sie die Karten erst, wenn Sie in Thailand ankommen."
英文,德文,There is a strange car at your parking lot.,Es gibt ein seltsames Auto an Ihrem Parkplatz.
英文,德文,"I will send you the filled out table before next Friday.
I wish you a nice weekend.",Ich werde Ihnen die ausgefüllte Tabelle vor dem nächsten Freitag senden.Ich wünsche Ihnen ein schönes Wochenende.
德文,中文 (繁體),abschiebung,放逐
德文,英文,abschiebung,deportation
英文,德文,INDEMNIFICATION,VERSTÄNDNIS
英文,德文,rescuer,Retter
德文,英文,"Fachkundige
Rat","expert
advice"
德文,英文,Fachkundige,expert
德文,英文,erhebung,survey
英文,中文 (繁體),uncluttered,整潔
英文,德文,We asked twice for the bill but the seller did not answer.,"Wir haben zweimal nach der Rechnung gefragt, aber der Verkäufer antwortete nicht."
德文,中文 (繁體),Verräter,叛徒
中文 (簡體),德文,小豬撲滿,Sparschwein
德文,英文,Ritter,Knight
德文,英文,mit einreichen,submit with
德文,英文,gespannt,curious; excited
德文,英文,straff,tautly
德文,英文,aufheben,pick up
德文,英文,angemessene,appropriate
英文,德文,for the delicious cakes,für die leckeren Kuchen
德文,英文,teilhaben,participate
德文,英文,Eckwerten,benchmarks
德文,英文,Informationen zu Ihrer Bestellung entnehmen Sie bitte der anhängenden Auftragsbestätigung.,"For information about your order, please refer to the attached order confirmation."
英文,德文,kettles,Wasserkocher
德文,英文,Entnahme und Einlage,Removal and deposit
英文,德文,The seller has never shipped the product though they said four times they had shipped. They even gave me a fake tracking number. They should be honest to me if they do not want to sell the product. I wasted my time for four weeks to correspond with them.,"Der Verkäufer hat das Produkt nie ausgeliefert, obwohl es viermal angegeben wurde, dass es ausgeliefert wurde. Sie gaben mir sogar eine falsche Tracking-Nummer. Sie sollten mir ehrlich sein, wenn sie das Produkt nicht verkaufen wollen. Ich verschwendete meine Zeit vier Wochen, um mit ihnen zu korrespondieren."
英文,德文,we are sorry for the late delivery due to Christmas peak season.,Wir entschuldigen uns für die verspätete Lieferung aufgrund der Hauptsaison zu Weihnachten.
英文,德文,You can go to Post Office or DHL Packstation to send it.,"Sie können es an Post Office oder DHL Packstation senden, um es zu senden."
德文,英文,verzehrfertig,ready to eat
英文,德文,"It does not prevent completely from the insects nor the sunshine.  However, it gives the rider fresh air.",Es verhindert weder vollständig die Insekten noch den Sonnenschein. Es gibt dem Fahrer jedoch frische Luft.
德文,英文,essentielle,essential
德文,英文,Maßgeblich,decisive
德文,英文,unerheblich,irrelevant
德文,英文,wahrgenommen,perceived
德文,中文 (繁體),Vorstand,董事會
德文,英文,vorgezogen,preferred
德文,英文,"Umfassendere Details zu den Ursachen, die die Beschwerden bezüglich des Zustands Ihrer Artikel ausgelöst haben.",More complete details on the causes that caused complaints about the condition of your items.
英文,德文,roller coaster,Achterbahn
德文,中文 (繁體),quer,橫向
英文,德文,please fell free to tell us which cable we should connect or change,"Sie können uns gerne mitteilen, welches Kabel wir anschließen oder ändern sollen"
德文,中文 (簡體),Ansturm,猛攻
德文,中文 (繁體),"Zur Pflege empfindlicher Haut, bei Hautreizungen, trockener, rauer oder rissiger Haut sowie spröder Lippen",用於護理敏感性皮膚，皮膚刺激，乾燥，粗糙或乾裂的皮膚和脆弱的嘴唇
德文,英文,bescheuert,stupid
英文,德文,I received it,ich habe es erhalten
德文,英文,damit bleibt das Thema QOS im Intranet außen vor,thus remains the subject QOS intranet left out
德文,英文,verbracht,spent
英文,德文,"we want to pay once per year, instead of once per month.","wir wollen einmal pro Jahr zahlen, anstatt einmal pro Monat."
中文 (簡體),英文,因為這種矛盾,Because of this contradiction
德文,英文,"Wir als Verkäuferservice haben vor Kurzem eine Meldung von der Zentrale erhalten, dass der Kontakt zwischen dem Verkäuferservice und dem Kundenservice entfernt worden ist.",We as seller service have recently received a message from the head office that the contact between the seller service and the customer service has been removed.
德文,中文 (繁體),Mottenkiste,樟腦丸
德文,英文,umfassend,full
德文,英文,Rüstungsexporte,arms exports
德文,英文,Dazu gehöre,Belong to it
德文,英文,Rede,speech
德文,英文,plädiert,pleads
德文,中文 (繁體),plädiert,懇求
英文,中文 (繁體),robin,循環
中文 (簡體),德文,刺痛,stechender Schmerz
英文,德文,the signed contracts,die unterzeichneten Verträge
英文,德文,Is it included in your offer?,Ist es in Ihrem Angebot enthalten?
德文,英文,loben,praise
德文,英文,wahrnimmt,perceives
德文,英文,abkommen,agreement
德文,英文,Erstinverkehrbringer,initial circulator
德文,英文,ausnahmslose,without exception
德文,英文,TRACHTEN,COSTUMES
德文,英文,befugte,authorized
德文,英文,ticker,ticker
德文,中文 (繁體),radikalisiert,激進
德文,英文,verwickelt,involved
德文,中文 (繁體),verwickelt,參與
德文,中文 (繁體),abkommens,協議
中文 (簡體),德文,檢察官,Staatsanwalt
德文,英文,"vorlegen
unterliegen","submit
be subject to"
德文,英文,Durchführungsverordnung,implementing regulation
德文,英文,vorlegen,submit
英文,德文,receptacle,Behälter
英文,德文,"By the way, I'll send you a new UPS shipping label this afternoon that goes directly to us instead of the RMA Center in Augsburg. If you want to arrange the UPS pick up appointment, here is link:","Übrigens schicke ich Ihnen heute Nachmittag ein neues UPS-Versandetikett, das direkt an uns anstatt an das RMA-Zentrum in Augsburg geht. Wenn Sie den UPS Abholtermin vereinbaren möchten, hier ist der Link:"
英文,德文,"By the way, I'll send you a new UPS shipping label that goes directly to us instead of the RMA Center in Augsburg. If you want to arrange the UPS pick up appointment, here is link:","Ich sende Ihnen übrigens ein neues UPS-Versandetikett, das direkt an uns anstatt an das RMA-Zentrum in Augsburg geht. Wenn Sie den UPS Abholtermin vereinbaren möchten, hier ist der Link:"
英文,德文,Please see on Page 21 to Page 22 in the attached file for the detailed instruction for the Password setting.,Eine ausführliche Anleitung zur Einstellung des Passworts finden Sie auf Seite 21 bis Seite 22 in der angehängten Datei.
德文,英文,Tschechien,Czech Republic
英文,德文,"Once we have received your data and the RMA number has been created, we will send you the pre-franked UPS delivery label.","Sobald wir Ihre Daten erhalten haben und die RMA-Nummer erstellt wurde, senden wir Ihnen das vorfrankierte UPS-Lieferschein."
英文,德文,responding time is too long.,Reaktionszeit ist zu lang.
德文,英文,deshalb,that's why
英文,德文,including my Passport and Unlimited Residence Permit,einschließlich meinem Reisepass und unbefristete Aufenthaltserlaubnis
德文,英文,Erbringung,been rendered
德文,英文,schrecklich,terrible
德文,英文,verarschen,muck around
德文,英文,willst du mich verarschen?,are you kidding me?
德文,英文,willst du mich veräppeln,are you kidding me
西班牙文,英文,llegar,get
德文,英文,absicht,intention
英文,德文,the code,der Code
英文,德文,like our phone agreement,wie unsere telefonische Vereinbarung
英文,西班牙文,It will last for about 16 hour and 40 minutes,Durará aproximadamente 16 horas y 40 minutos
德文,英文,Sorgfalt,care
德文,英文,Verlagerung,displacement
德文,英文,Unternehmereigenschaft,business status
德文,英文,Abnehmer,customer
德文,英文,Anordnung,arrangement
德文,英文,bitte schicken Sie mir die Rechnung mit der Mehrwertsteuer separat ausgewiesen.,please send me the invoice with VAT shown separately.
德文,英文,anstrengend,exhausting
德文,英文,anstrengt,overworked
德文,中文 (繁體),eklig,令人厭惡的
英文,德文,Please send me the new card as soon as possible.,Bitte senden Sie mir die neue Karte so schnell wie möglich.
德文,英文,einräumen,grant
英文,德文,it will be easier if we treat all of them as separate cartons.,"Es wird einfacher sein, wenn wir alle als separate Kartons behandeln."
英文,德文,We have two types of end users.,Wir haben zwei Arten von Endbenutzern.
德文,英文,Paketboten,delivery man
德文,英文,Wird die Zuwiderhandlung zugegeben?,Is the infringement admitted?
德文,英文,Zuwiderhandlung,violation
英文,德文,how to protect my scanned ID?,Wie schütze ich meine gescannte ID?
英文,德文,do not worry,keine Sorge
德文,英文,Ich habe IPv6 von meinem Rechner gerade deaktiviert. DrayTek ist nur eine kurz lösung.,I just disabled IPv6 from my computer. DrayTek's just a short solution.
德文,英文,und zwar,in fact
德文,中文 (繁體),bescheuerte,笨
德文,中文 (繁體),Vandalismus: mutwillige Beschädigung des Kraftfahrzeuges durch Fremde,破壞行為：陌生人肆意破壞車輛
英文,中文 (繁體),swatches,色板
德文,英文,erbschaftssteuer,inheritance tax
德文,英文,aufgehoben,canceled
德文,英文,Veranlagungsjahr,year of assessment
德文,英文,bewirtungskosten,hosting costs
英文,德文,Attached you will find the three filled forms:,Anbei finden Sie die drei ausgefüllten Formulare:
德文,英文,chat anheften,pin chat
德文,英文,Unterhalb,Below
德文,英文,kostengerechte,within budget
德文,英文,journalistisch-redaktionelle Angebote,journalistic editorial offers
德文,英文,in Absprache,in consultation
德文,中文 (繁體),vollkommen,全然
德文,中文 (繁體),Strafvorschriften,刑法規定
德文,中文 (繁體),Vorwurfs,斷言
德文,英文,die gerichtliche Abwehr von Ansprüchen Betroffener,the judicial defense against claims of those concerned objects
德文,英文,Abwehr,defense
德文,英文,wahrnehmung,perception
德文,英文,Erbrecht,Inheritance Law
德文,英文,bezogene,related
德文,英文,vorsehen,provide
德文,英文,"so lange gespeichert werden, wie unbedingt notwendig.",be stored as long as absolutely necessary.
德文,英文,Arbeitsabläufe,workflows
德文,英文,Umgang,handling
德文,英文,überarbeiten,revise
德文,英文,abschaffen,abolish
德文,英文,bewusst,deliberately
德文,英文,Gesetzeswidrige,illegal
德文,英文,Bewusstsein,awareness
英文,德文,When will you start the update?,Wann werden Sie das Update starten?
德文,英文,zweifel,doubt
德文,英文,beibringen,teach
德文,中文 (繁體),schleim,粘液
德文,英文,Bewaffneter Raubüberfall,Armed robbery
德文,英文,vorkommen,occurrence
德文,英文,sämtliche,all
德文,英文,gewährung,granting
德文,英文,auswendig lernen,learn by heart
英文,德文,rock sugar,Kandiszucker
英文,德文,"At least, please send me the invoice with all the necessary information except VAT number.","Zumindest senden Sie mir bitte die Rechnung mit allen notwendigen Informationen, mit Ausnahme der Umsatzsteuer-Identifikationsnummer."
德文,英文,Vorführzwecken,demonstration purposes
德文,英文,Wir drücken die Daumen.,We keep our fingers crossed.
英文,德文,"I am sorry for this misunderstanding.  Your product was delivered to you on 27.10.2017.  Therefore, there is no refund for the delivery.  The DHL tracking number for this delivery is here for your reference.",Es tut mir leid für dieses Missverständnis. Ihr Produkt wurde am 27.10.2017 an Sie geliefert. Daher gibt es keine Rückerstattung für die Lieferung. Die DHL Tracking-Nummer für diese Lieferung ist hier als Referenz.
德文,英文,entfällt,deleted
英文,德文,3 “galaxy dark” tempered glass panels,"3 ""galaxy dark"" gehärtete Glasscheiben"
英文,德文,The CMT510 is ready to house the most powerful gaming components.,"Der CMT510 ist bereit, die leistungsstärksten Spielekomponenten unterzubringen."
英文,德文,with the glasses,mit den Gläsern
英文,德文,With three tempered glasses,Mit drei gehärteten Gläsern
德文,英文,einer der weltweit führenden Hersteller von Netzteilen,one of the world's leading manufacturers of power supplies
英文,德文,please allow me to introduce myself,"bitte erlauben Sie mir, mich vorzustellen"
德文,英文,vergeuden,waste
德文,英文,Abgelegene Gebiete,Remote areas
德文,英文,verborgene,hidden
德文,英文,verbogene,bent
德文,英文,gegenstandslos,irrelevant
英文,德文,double-conversion,Doppelwandler
英文,德文,It was mentioned in the email on 02.10.2017.,Es wurde in der E-Mail am 02.10.2017 erwähnt.
英文,中文 (簡體),Monetize,赚钱
西班牙文,英文,bahías,bays
西班牙文,英文,colocarse,Be placed
西班牙文,英文,inmejorable,unbeatable
西班牙文,英文,vidrio templado,tempered glass
德文,英文,Maßgeschneidert,custom
德文,英文,Tatbestandes,facts
德文,英文,pflegekind,foster-child
德文,英文,leibliches kind,natural child
德文,英文,ersuchen,request
英文,德文,I thank you for your support.,Ich danke Ihnen für Ihre Unterstützung.
德文,英文,Bevorstehende,Upcoming
德文,英文,hinaus,out
德文,英文,beworbenen,advertised
德文,英文,heraus,out
德文,英文,Kulanzlösung,goodwill solution
德文,英文,zweifelhaft,doubtful
德文,英文,Aufhebungsvertrag,termination agreement
德文,英文,vorziehen,prefer
德文,英文,"Ich ziehe diese Sache vor zu ledigen, okay für dich?","I prefer to do this thing, okay for you?"
德文,英文,Gewinnermittlung,calculation of profits
德文,英文,Einblicke,insight
德文,英文,gegenwärtige Umsatzsteuer-Zahllast ans Finanzamt,current VAT payable to the tax office
德文,英文,Auswertungen,evaluations
德文,英文,Eckdaten,Key data
德文,英文,"geringfügige Wirtschaftsgüter bis 410 Euro, die sofort abgesetzt werden können,","minor assets up to 410 euros, which can be deducted immediately,"
德文,英文,"Miete für das Büro samt Büroeinrichtung und Büromaterial,","Rent for the office, including office furniture and office supplies,"
德文,英文,schmälern,reduce
德文,英文,gezielt,specific
德文,英文,"Bewirtungskosten, Abschreibungen","Maintenance costs, depreciation"
德文,英文,der Verkauf oder die Entnahme von Anlagevermögen,the sale or withdrawal of fixed assets
德文,英文,Überschuss,excess
德文,英文,vorangegangenen,previous
德文,英文,A fällt anders als B.,A is different from B.
德文,英文,auf Grundlage der,on the basis of
德文,英文,durchgeführten,conducted
德文,英文,gewährten,granted
德文,英文,GEGENSTAND,OBJECT
英文,德文,explicitly,ausdrücklich
德文,英文,widerspricht,contradicts
德文,英文,etwaigen,eventual
德文,英文,etwaigen,any
德文,英文,fakturierten,invoiced
德文,英文,niedergelegten,set out
德文,中文 (繁體),Herz Kreislauf,心血管系統
德文,英文,überlassen,leave
英文,德文,I found something had fallen.,"Ich fand, dass etwas gefallen war."
德文,英文,veräußerung,disposal
德文,英文,prognostiziert,predicts
德文,英文,abführen,lead away
德文,英文,Einkünfte,income
德文,英文,Existenz,existence
德文,英文,Werbemaßnahmen,advertising measures
德文,英文,schriftstellerische,literary creation
德文,英文,erzieherische,educational
德文,英文,u.a.,among others
德文,英文,Beschäftigen,Employ
德文,英文,Anlaufpunkt,contact point
德文,中文 (繁體),Laufzettel,日程
德文,中文 (繁體),Faustformel,經驗法則
德文,英文,eindeutige,clear
德文,英文,Bestandteil,component
德文,英文,unterjährigen,less than one year
德文,英文,verursachen,cause
德文,英文,kette,Chain
德文,英文,zwingend,compellingly
德文,英文,jeweiligen,respective
德文,英文,maßgeblicher,authoritative
德文,英文,Einnahmenüberschussrechnung,Net income method
德文,英文,vorgesehenen,intended
德文,英文,vorgesehenen,provided
德文,英文,Einreichen,Submit
德文,英文,Erwerb,acquisition
德文,英文,Lebensverhältnisse,living conditions
德文,英文,eingehend,closely
英文,德文,race,Rennen
德文,英文,Stumm,mute
西班牙文,英文,tomar una vez haya dejado de burbujear.,take once it has stopped bubbling.
德文,英文,Wirtschaftsgütern,assets
德文,英文,ergibt,results
德文,英文,errechneten,calculated
德文,英文,abgezogen,withdrawn
德文,英文,Vorlauf,leader
英文,德文,referred to,bezogen auf
德文,英文,Versetzung,transfer
德文,英文,Umsetzung,implementation
德文,英文,Wertvolle Einsichten,Valuable insights
德文,英文,derjenigen,that
德文,英文,nachstehend,below
德文,英文,Bevorstehend,forthcoming
德文,英文,ermitteln,determine
德文,英文,entschädigung,compensation
德文,英文,überein,consistent
德文,中文 (繁體),Schnürchen,發條裝置
德文,英文,tadeln,censure
德文,英文,Flucht,flight
中文 (簡體),德文,忌妒,Eifersucht
西班牙文,英文,Sirve para un equipo de cámaras de vigilancia en previsión de que corten la luz para anularlas?,Is it suitable for a set of surveillance camera in anticipation of cutting the light to cancel them?
德文,中文 (繁體),Annullierung,廢除
德文,中文 (繁體),strengen Moderationsprozess,嚴格的審核流程
德文,英文,nachträgliche,subsequent
德文,英文,Vordruck,form
法文,英文,"Enfin, votre immersion au plus profond de votre jeu est complétée par les deux haut-parleurs stéréo intégrés de 2W chacun.","Finally, your immersion in the deepest of your game is complemented by the two integrated stereo speakers of 2W each."
德文,英文,hochfahren,boot up
德文,英文,hochfahren,start up
德文,英文,vorträge,lectures
德文,英文,Die bis dahin geltenden EU-Aufschläge fallen weg.,The up-to-date EU surcharges have been eliminated.
英文,德文,we offer the consulting service for the company who wants to sell via Amazon.,"Wir bieten den Beratungsdienst für das Unternehmen an, das über Amazon verkaufen möchte."
西班牙文,英文,"¿Puedes por favor proporcionarle la factura con IVA si estás obligado según lo establecido por la ley? Si no lo estás, por favor ponte en contacto con tu comprador informándole de esto.","Can you please provide the invoice with VAT if you are obliged as established by law? If you are not, please contact your buyer by informing them of this."
德文,中文 (繁體),Aperitif,開胃酒
德文,英文,mir ist schwindelig,I feel dizzy
德文,英文,mir ist schlecht,I feel sick
德文,英文,mir ist aufgefallen,I have noticed that
德文,英文,mir ist,it is ... with me
德文,英文,mir ist übel,I am sick
德文,英文,Bühne,stage
英文,中文 (簡體),renounce,放弃
德文,英文,verzichten,renounce
葡萄牙文 (巴西),英文,precisamos,We need
德文,中文 (繁體),Darmkrebs,結腸癌
德文,英文,da vorn,Over there
德文,英文,Ehre,honor
德文,英文,meinerseits,my part
德文,英文,wehren,fight
德文,英文,umgekehrt,vice versa
德文,英文,Rücklage,reserve
德文,英文,bock haben,wanting to do something
德文,英文,Beilegung,settlement
德文,英文,vorgesehen,intended
德文,英文,botschaft,Embassy
英文,中文 (繁體),imputation,估算
德文,英文,"Betrag
Beitrag","amount
contribution"
英文,德文,Then we will return or refund to them.,Dann werden wir zu ihnen zurückkehren oder erstatten.
西班牙文,英文,"necesito la factura de este pedido, cuando intento descargarla no me aparece una factura sino esto","I need the invoice for this order, when I try to download it, I do not get an invoice, but this"
德文,英文,versorgung,care
英文,德文,"For your better understanding about our product quality, we show you here the energy efficiency test report for the two ASIN’s that comply with the EU regulation.","Für Ihr besseres Verständnis über unsere Produktqualität zeigen wir Ihnen hier den Energieeffizienz-Testbericht für die beiden ASINs, die der EU-Verordnung entsprechen."
德文,英文,Vorstandsbeschwerde,Complaint to Executive Board
德文,英文,Vorstand,Board
德文,英文,in der Lage,capable
西班牙文,英文,"A traves de la pagina de Amazon intento hacer un seguimiento, pero al parecer aun no habeis mandado mi pedido. Muchas gracias por su atencion.","I try to track through the Amazon page, but apparently you have not yet sent my order. Thank you very much for your attention."
德文,英文,Überbrückung,bridging
德文,英文,Aussagefähige,meaningful
德文,英文,beabsichtige,intend
德文,英文,Anforderung,Requirement
德文,英文,der fachkundigen Stelle,the competent body
德文,英文,stellungnahme,opinion
德文,英文,aufwenden,spend
德文,英文,marktauftritt,market approach
德文,英文,Arbeitsmitteln,work equipment
德文,英文,eingebunden,integrated
德文,英文,abhängig,dependent
德文,英文,Nebenerwerb,Secondary occupation
德文,英文,"Anregungen, Lob und Kritik","Suggestions, praise and criticism"
德文,英文,anfordern,request
德文,英文,schriftverkehr,correspondence
德文,英文,die Rechte am geistigen Eigentum besitzen,Intellectual property rights
德文,英文,"Vollerwerb
auf diese Weise 
Förderung","full-time
in this way
support"
德文,西班牙文,ansässig,residente
德文,英文,randabfallende,full bleed
德文,中文 (繁體),intakt,完整
德文,英文,Reihenfolge,sequence
西班牙文,英文,anular,cancel
德文,中文 (簡體),Perforation,穿孔
德文,英文,erforscht,researched
德文,英文,"Bei Problemen, die nicht mit dem Verkäufer zusammenhängen, wenden Sie sich an den Amazon Kundenservice.","If problems are not related to the seller, contact Amazon Customer Service."
德文,英文,Zustimmung,approval
德文,英文,Wurzeln,root
德文,英文,Wegweiser,signpost
德文,英文,wasserkocher,electric kettle
德文,英文,Vorgehen,procedure
德文,中文 (繁體),verwundert,不知所措
德文,英文,verwundern,astonish
德文,英文,Vermutung,guess
德文,英文,Verdacht,suspicion
德文,英文,sofern,provided
德文,中文 (繁體),schaufel,鏟
德文,英文,lehm,loam
德文,中文 (繁體),Impf,疫苗接種
德文,英文,herausgeben,issue
德文,英文,herausforderung,challenge
德文,中文 (繁體),helden,英雄
英文,德文,exhibition,Ausstellung
德文,英文,etabliert,established
德文,英文,erholungseffekt,recreation effect
德文,英文,erholungs,relaxing
德文,英文,Energiedicht,Power density
英文,德文,dungeon,Verlies
英文,中文 (繁體),discrete,離散的
英文,中文 (繁體),breadcrumbs,麵包屑
德文,英文,Bezug,reference
德文,英文,bewilligung,Authorization
德文,英文,bevölkerung,population
德文,英文,Beseitigung ,elimination
德文,英文,"auflockern

",loosen
德文,英文,Anlass,occasion
德文,英文,anerkennen,recognize
德文,英文,abrückt,crazy
德文,英文,abnehmen,lose weight
英文,德文,slash line,Schrägstrich
德文,英文,Aufheben,Cancel
德文,中文 (繁體),ersichtlich,明顯的
德文,英文,Seriöse,Serious
德文,英文,vernünftige,Reasonable
德文,英文,Schwellenwerts,Threshold
德文,英文,Achtsamkeit,Mindfulness
德文,英文,verzichten,To abandon
德文,英文,enttäuscht,disappointed
德文,英文,Versäumte Stunden,Missed hours
德文,英文,Herausgehobene,Highlighted
德文,英文,Bewilligung,Authorization
德文,英文,Zuwendung,Attention
德文,英文,Maßnahmen,activities
德文,英文,gängigen,Current
德文,中文 (繁體),Geld abheben,取錢
德文,英文,beschwerde,complaint
德文,英文,einräumen,Allow
德文,英文,familienhaften Rücksichtnahmen,Family considerations
德文,英文,einschlägigen,relevant
德文,英文,Bürgschaft,guarantee
德文,英文,gewährt,Is granted
德文,中文 (繁體),Gesellschafterbeschlüsse,股東決議
德文,英文,Gesellschafterbeschlüsse,Shareholders' resolutions
德文,英文,namhaft,well-known
德文,英文,erzeugt,generated
德文,英文,Zusammenhang,context
德文,英文,abzuwarten,to wait
德文,英文,bescheinigen,certify
德文,英文,ausgehändigt,handed over
德文,英文,zumutbare,reasonable
德文,英文,Wegfall,omission
德文,英文,Eigenbemühungen,self-efforts
德文,英文,enttäuschende,disappointing
英文,中文 (繁體),excerpts,摘錄
英文,德文,preliminary,vorläufig
德文,英文,gewährt,granted
德文,英文,Übermittlung,transmission
德文,英文,Fortschritt,progress
德文,英文,ausschließlich,exclusively
德文,英文,Vorbildern,models
西班牙文,英文,digitalización,scan
西班牙文,英文,proporciona,It provides
西班牙文,中文 (簡體),inalámbrica,无线
英文,中文 (簡體),carousel,圆盘传送带
德文,英文,Abschluss,graduation
德文,英文,äußern,express
德文,英文,äußerst,extremely
德文,英文,bereinigen,clear up
德文,英文,ausrüstung,equipment
德文,英文,aufgezeichnet,recorded
德文,英文,Ausfertigung,copy
德文,中文 (繁體),Nebenbeschäftigung,副業
德文,英文,angebracht,appropriate
德文,英文,Ehrung,honor
德文,中文 (繁體),Verwertung,開發
德文,英文,aufheben,cancel
德文,英文,Berechtigt,Entitled
德文,英文,abgebildete,shown
德文,英文,eventuell,perhaps
德文,英文,Laie,layman
德文,中文 (繁體),Laie,外行
德文,英文,Bauschutt,construction rubble
德文,英文,beurteilen,judge
德文,英文,ereignisse,events
德文,英文,unbenommen,at liberty
德文,英文,unbenommen,liberty
德文,英文,einbetten,embed
德文,英文,Aufsicht,supervision
德文,英文,Aufsicht,At sight
德文,英文,Erläuterung,explanation
德文,英文,Unterkunft,accommodation
德文,英文,Mehrfachnennungen,Multiple answers
德文,英文,Auswertung,evaluation
德文,英文,Im Rahmen der,As part of the
德文,英文,Vortrag,lecture
德文,英文,Verriegeln,Lock
德文,英文,erzürnt,enraged
德文,英文,Vorgaben,specifications
德文,英文,die wirtschaftlich Berechtigten,the beneficial owner
德文,英文,falls zutreffend,if applicable
德文,英文,wirtschaftlichen Eigentümer,beneficial owner
德文,英文,Abnahmetermin,acceptance date
德文,英文,Die Zeit ist um.,Time is up.
德文,英文,Unzeit,untimely
德文,英文,eingestellt,set
德文,英文,Schlichtung,arbitration
德文,英文,verwirrende information,confusing information
德文,中文 (繁體),Gehrung,斜
德文,英文,unterlegen,inferior
德文,英文,verbergen,hide
德文,英文,Aufgehoben,Canceled
德文,英文,Unterbreiten,bring forward
英文,德文,the extension number,die Durchwahlnummer
德文,英文,anwesend,present
德文,英文,unzutreffendes,inapplicable
德文,英文,Verkaufsrang usw. bestehen,"Consist sales rank, etc."
德文,英文,Verkaufsrang,sales Rank
德文,英文,gemütlich,cozy
德文,英文,Vervollständigen,round off
德文,英文,Bestandseinheit,stock Keeping Unit
德文,英文,Unannehmlichkeiten,unpleasantness
德文,英文,maengel,weaknesses
德文,英文,gestoßen,encountered
德文,英文,"Die Armbrust als solche wird zwar vom Gesetz erfasst, das Betätigen der Armbrust gilt aber nicht als „Schießen“. Letzteres ist in Anlage 1 zum WaffG äußerst ausführlich definiert, ohne dass eine der genannten Voraussetzungen auf die Armbrust zutrifft.","The crossbow as such is indeed covered by the Act, but actuating the crossbow is not considered a ""shooting"". The latter is defined in Annex 1 to WaffG extremely detail, without any of the above conditions apply to the crossbow."
德文,英文,gescheitert,failed
德文,英文,ich wünsche Ihnen einen angenehmen Tag.,I wish you a pleasant day.
德文,英文,Der Betroffene merkt in der Regel nichts davon.,The person concerned noted usually nothing about it.
德文,英文,ertrag,earnings
德文,英文,erheben,raise
德文,英文,erhoben,raised
德文,英文,massivholz,solid wood
德文,英文,unbefugte nutzung,unauthorized use
德文,英文,Verhältnis,relationship
德文,英文,Wir bitten Sie um das Dokument indem die neuesten Änderungen berücksichtigt wurden.,We ask for the document in which the latest changes were taken into account.
英文,中文 (繁體),outage disruption sag chirp rectifier,停電中斷下垂啁啾整流器
德文,英文,erwähnte,mentioned
德文,英文,aufweisen,show
德文,英文,Anteilseigner,shareholder
德文,中文 (簡體),Kitchenette,小厨房
德文,英文,vergütung,compensation
德文,英文,vergütung,remuneration
德文,英文,vorliegen,be present
德文,英文,geeigneter,suitable
德文,英文,gewähren,grant
德文,英文,vorgehen,proceed
德文,英文,Urteil,judgment
英文,德文,I am sorry but we do not have this order number in our system.  We have asked Amazon for urgent help and they will answer us today.,"Es tut mir leid, aber wir haben nicht diese Bestellnummer in unserem System. Wir haben Amazon für dringende Hilfe gebeten, und sie werden uns heute beantworten."
德文,英文,leisten,do
德文,英文,verwandtschaftsverhältnis,familial relationship
德文,英文,flüchtling,refugee
德文,英文,Soll Haben,Debit Credit
